Date,city_0,city_1
2024/7/31,25.852961,31.02308461
2024/8/1,24.97295176,31.25611683
2024/8/2,24.72341626,31.24617642
2024/8/3,25.07644955,31.64047463
2024/8/4,24.7181272,31.65960915
2024/8/5,24.86123522,31.53654008
2024/8/6,24.57472233,30.66956343
2024/8/7,24.11318875,29.99828769
2024/8/8,24.54553999,29.9138178
2024/8/9,23.5421351,30.37105713
2024/8/10,23.51321118,30.68107966
2024/8/11,23.34299562,30.10867254
2024/8/12,23.44811877,28.9206038
2024/8/13,23.23477197,28.83044378
2024/8/14,23.59995165,28.31350653
2024/8/15,23.78516124,28.95131281
2024/8/16,23.96196424,28.58838945
2024/8/17,24.54509372,28.36280629
2024/8/18,24.51851926,28.77003007
2024/8/19,24.17929418,28.50794234
2024/8/20,23.80487996,28.10909146
2024/8/21,23.32873797,27.44987294
2024/8/22,22.2118279,28.5321511
2024/8/23,22.04894132,28.57460383
2024/8/24,22.1039229,28.80371316
2024/8/25,21.72342775,28.28577437
2024/8/26,21.33771727,27.76350763
2024/8/27,20.84500304,27.2447532
2024/8/28,20.02652081,27.59880704
2024/8/29,20.461126,27.39377885
2024/8/30,19.61083889,27.40548096
2024/8/31,19.8285612,27.92086182
2024/9/1,19.65881411,27.89960494
2024/9/2,19.62240426,27.51928101
2024/9/3,20.190919,26.7715504
2024/9/4,20.11359063,26.84690108
2024/9/5,20.05533098,26.75537886
2024/9/6,19.77463228,26.90389959
2024/9/7,19.08748224,26.85286588
2024/9/8,17.98675125,27.01808805
2024/9/9,18.30097411,26.85322377
2024/9/10,18.57711419,26.28714766
2024/9/11,16.72843897,25.45991599
2024/9/12,16.90521185,24.5646329
2024/9/13,17.26503986,23.95940829
2024/9/14,17.37617021,24.82510875
2024/9/15,15.49695839,25.25006603
2024/9/16,14.8446832,24.76790494
2024/9/17,15.4826833,24.24488636
2024/9/18,15.49133998,23.75610019
2024/9/19,14.99351941,23.8469205
2024/9/20,13.98670765,23.41081598
2024/9/21,14.26444179,22.41213934
2024/9/22,14.87959848,21.60355391
2024/9/23,15.46400376,22.00261563
2024/9/24,14.75988159,22.34861561
2024/9/25,14.29264994,22.78399325
2024/9/26,14.49391099,22.01948076
2024/9/27,14.76198493,21.86412132
2024/9/28,12.62879829,21.65215732
2024/9/29,12.7888511,21.72595437
2024/9/30,11.99154925,22.07252586
2024/10/1,11.36529486,21.4153631
2024/10/2,11.17615087,20.87673617
2024/10/3,12.020902,20.60448608
2024/10/4,13.10334108,21.35214455
2024/10/5,11.86127882,21.14916937
2024/10/6,11.91288563,20.86349987
2024/10/7,11.95119233,20.92537564
2024/10/8,13.16603132,20.35683594
2024/10/9,11.41200379,20.44937911
2024/10/10,10.34420404,21.23755937
2024/10/11,9.240435553,21.810624
2024/10/12,8.700499933,21.40007102
2024/10/13,7.374982007,19.32086126
2024/10/14,9.212358192,18.65823864
2024/10/15,9.201086109,19.0223716
2024/10/16,10.88093254,19.43728305
2024/10/17,9.929659598,19.42270674
2024/10/18,8.966443188,19.47929188
2024/10/19,8.470639157,18.79599776
2024/10/20,7.226700265,18.60520741
2024/10/21,8.516302173,18.83862249
2024/10/22,7.802814276,18.49878429
2024/10/23,9.294487336,18.97287764
2024/10/24,8.729282369,18.88649902
2024/10/25,7.266846337,18.68018078
2024/10/26,8.755553248,19.01254494
2024/10/27,7.633961308,19.1377114
2024/10/28,3.836609917,18.02002453
2024/10/29,2.266843167,15.45244751
2024/10/30,2.831905454,14.25879128
2024/10/31,2.475143869,14.79801192
2024/11/1,3.94302273,15.40742853
2024/11/2,3.052922474,15.17707908
2024/11/3,3.66541542,15.39366788
2024/11/4,5.74380834,15.88429621
2024/11/5,4.200534414,16.01798817
2024/11/6,3.745137242,14.82272006
2024/11/7,0.775383729,13.45710283
2024/11/8,0.321649963,13.60445557
2024/11/9,0.871945309,13.86104736
2024/11/10,1.740158517,13.49018943
2024/11/11,0.562055949,12.97728327
2024/11/12,-0.264878072,13.55647361
2024/11/13,-1.392422921,13.33703558
2024/11/14,-0.908156913,13.18839278
2024/11/15,-1.416440652,13.15225442
2024/11/16,-3.454815119,12.81607555
2024/11/17,-2.446957833,12.37483853
2024/11/18,-3.137315388,12.62918868
2024/11/19,-4.716931786,10.76592407
2024/11/20,-4.503084416,10.50341741
2024/11/21,-3.287966404,12.05977506
2024/11/22,-3.360088556,11.79102339
2024/11/23,-3.115508399,11.09744485
2024/11/24,-4.267036894,10.52291537
2024/11/25,-3.964193924,11.05993319
2024/11/26,-3.964867688,9.908585427
2024/11/27,-3.40987858,10.44624412
2024/11/28,-4.157908412,10.33977661
2024/11/29,-4.855662715,9.776921498
2024/11/30,-6.485483303,8.965375866
2024/12/1,-6.458529941,8.45294134
2024/12/2,-5.694167259,9.344226629
2024/12/3,-4.645365688,9.157292591
2024/12/4,-6.297244936,8.596687456
2024/12/5,-7.402418023,7.867142556
2024/12/6,-6.265354067,8.503950084
2024/12/7,-6.193394411,8.14555997
2024/12/8,-8.050985123,7.687718617
2024/12/9,-9.721396865,6.164741655
2024/12/10,-9.120584622,5.9840443
2024/12/11,-9.236230389,6.495824086
2024/12/12,-8.413056767,6.829211981
2024/12/13,-8.827553251,6.331625644
2024/12/14,-9.136051683,6.406282737
2024/12/15,-9.664090402,5.757479026
2024/12/16,-8.793574504,5.675489391
2024/12/17,-7.742211835,6.235450883
2024/12/18,-10.70872771,6.726309482
2024/12/19,-8.61416087,7.098804266
2024/12/20,-8.169932735,7.372585782
2024/12/21,-9.517115764,6.863172496
2024/12/22,-9.319248903,6.882345858
2024/12/23,-8.929965487,6.956484153
2024/12/24,-7.935493529,7.275276323
2024/12/25,-6.602924456,7.423195024
2024/12/26,-9.051313286,7.81622259
2024/12/27,-11.63445209,7.093086381
2024/12/28,-12.08084697,5.976509233
2024/12/29,-10.56593477,5.730684593
2024/12/30,-9.015160657,5.811423007
2024/12/31,-10.31938326,5.475715776
2025/1/1,-13.09597002,5.208173717
2025/1/2,-11.77108027,5.535990767
2025/1/3,-11.68365891,5.778364147
2025/1/4,-10.29993682,5.809869385
2025/1/5,-10.45080265,5.777781539
2025/1/6,-11.22893055,5.939563543
2025/1/7,-10.07212627,6.078734797
2025/1/8,-9.938496141,5.506832608
2025/1/9,-12.21370445,5.283618719
2025/1/10,-12.73351631,4.61101962
2025/1/11,-12.86763036,4.650304066
2025/1/12,-12.20606911,3.672548606
2025/1/13,-12.62467834,3.441472279
2025/1/14,-11.2887012,3.649061168
2025/1/15,-10.32860868,3.385153476
2025/1/16,-9.327505691,3.743976385
2025/1/17,-9.059641414,4.091632635
2025/1/18,-10.48352621,5.19171642
2025/1/19,-9.606429618,5.424859619
2025/1/20,-10.0012272,5.706423118
2025/1/21,-10.43015533,4.984318959
2025/1/22,-9.033000361,4.619622803
2025/1/23,-9.859711248,5.168941983
2025/1/24,-8.739802531,4.916164884
2025/1/25,-9.225717282,5.527437522
2025/1/26,-9.016508979,6.03898149
2025/1/27,-7.4452758,7.112953325
2025/1/28,-8.00051539,8.323854759
2025/1/29,-9.980834723,6.28065574
2025/1/30,-10.35405083,6.044702148
2025/1/31,-9.273048262,6.060876465
2025/2/1,-9.020379956,7.717498224
2025/2/2,-8.785935598,7.361233243
2025/2/3,-7.520444954,7.414189564
2025/2/4,-7.352626018,7.240658292
2025/2/5,-8.392374965,7.817362837
2025/2/6,-7.860604185,6.874869052
2025/2/7,-7.290280191,6.695300848
2025/2/8,-8.231874302,7.807550049
2025/2/9,-6.634360732,8.449245938
2025/2/10,-5.903785369,7.958337402
2025/2/11,-6.299528999,7.950838401
2025/2/12,-5.954648858,8.177176181
2025/2/13,-5.415626585,8.790485174
2025/2/14,-4.496212808,9.172587447
2025/2/15,-5.335349105,8.511277077
2025/2/16,-5.589444406,8.097209029
2025/2/17,-6.245723734,7.479144842
2025/2/18,-5.757123437,6.772898726
2025/2/19,-5.600869474,8.157991721
2025/2/20,-4.887947935,8.193414307
2025/2/21,-4.365379195,7.73318426
2025/2/22,-3.027280495,7.498548473
2025/2/23,-4.141063502,9.213874956
2025/2/24,-2.992459542,8.952827592
2025/2/25,-2.832633437,9.383746893
2025/2/26,-2.697849581,8.892347301
2025/2/27,-3.197434225,9.662796853
2025/2/28,-2.4035983,11.16575151
2025/3/1,-1.783190205,10.50107033
2025/3/2,-2.472226388,11.46102572
2025/3/3,-1.17669654,11.66664484
2025/3/4,-0.543617704,10.08598966
2025/3/5,-1.667619344,10.96923218
2025/3/6,-0.328663774,11.8187389
2025/3/7,0.495375041,11.84411011
2025/3/8,0.740804142,12.0081199
2025/3/9,-0.403007765,12.08043546
2025/3/10,-0.520993082,11.35831465
2025/3/11,0.32342672,11.56656106
2025/3/12,-2.469186917,12.36250666
2025/3/13,-2.073097288,11.12599265
2025/3/14,-0.45961272,11.31072665
2025/3/15,-0.72283991,10.7903964
2025/3/16,-0.409276155,11.37605924
2025/3/17,0.997216004,11.01816018
2025/3/18,2.153413688,12.29335105
2025/3/19,3.346700138,13.17076194
2025/3/20,3.179909684,13.82033137
2025/3/21,3.56256048,14.45519132
2025/3/22,2.866554795,15.36388827
2025/3/23,1.67530153,14.20939719
2025/3/24,2.760009211,14.07761397
2025/3/25,3.290517277,14.37153986
2025/3/26,4.287868193,14.71487094
2025/3/27,4.621634981,14.57237327
2025/3/28,4.606200617,14.86939531
2025/3/29,5.656824127,16.30034513
2025/3/30,4.741144591,15.80647084
2025/3/31,4.745204618,14.9523726
2025/4/1,4.903133482,15.54126199
2025/4/2,6.829013022,16.12246649
2025/4/3,8.363957631,16.33358432
2025/4/4,7.607984904,17.19048739
2025/4/5,7.517298156,18.49456177
2025/4/6,6.876987051,17.88262052
2025/4/7,5.61373727,17.88330023
2025/4/8,6.496816501,17.31651112
2025/4/9,6.549084393,17.38160234
2025/4/10,6.391524119,17.66995739
2025/4/11,5.920274848,16.31166715
2025/4/12,7.414269227,16.33807595
2025/4/13,9.276174412,16.70781583
2025/4/14,9.319883114,16.42966752
2025/4/15,10.1345677,17.49935025
2025/4/16,10.88092303,18.3959456
2025/4/17,9.860876544,18.55263394
2025/4/18,10.22047626,18.81891369
2025/4/19,11.62296943,18.63609675
2025/4/20,12.16178541,18.96129206
2025/4/21,11.67391754,19.41180087
2025/4/22,9.409909177,18.51406805
2025/4/23,9.710240193,19.19496238
2025/4/24,11.47363543,18.9115817
2025/4/25,12.4771069,19.1182828
2025/4/26,12.03539865,19.58516846
2025/4/27,12.56460001,19.72221458
2025/4/28,13.33050363,21.13814697
2025/4/29,12.92924979,21.83616167
2025/4/30,12.76817326,22.30574119
2025/5/1,12.38196776,21.66860629
2025/5/2,12.99233755,21.88982821
2025/5/3,13.00743424,22.3637551
2025/5/4,12.40365624,20.78357433
2025/5/5,12.7141726,19.81433605
2025/5/6,14.26897107,20.11609664
2025/5/7,14.72278173,20.8290483
2025/5/8,15.88721995,22.3389887
2025/5/9,15.553557,23.35411155
2025/5/10,15.265737,23.50331199
2025/5/11,16.33674308,21.85017478
2025/5/12,15.86517556,22.60527399
2025/5/13,16.01834249,21.49315518
2025/5/14,15.36568366,21.38412975
2025/5/15,16.11432979,21.22177069
2025/5/16,16.96206728,22.66782116
2025/5/17,17.32680862,23.67540616
2025/5/18,17.81713098,24.14477206
2025/5/19,17.20615678,23.6273382
2025/5/20,17.69532146,23.9158819
2025/5/21,17.51344264,23.59543346
2025/5/22,19.19269259,24.32013716
2025/5/23,18.77012757,24.45805442
2025/5/24,19.8969289,25.53212336
2025/5/25,18.70116339,25.72908936
2025/5/26,17.92936829,25.41514948
2025/5/27,19.03388426,25.91142911
2025/5/28,18.8976316,26.28218717
2025/5/29,18.59733427,26.00245195
2025/5/30,16.69981586,25.01179865
2025/5/31,17.33550257,25.14491633
2025/6/1,18.64495636,25.42930409
2025/6/2,19.6397109,26.07441795
2025/6/3,18.14484816,25.42911266
2025/6/4,19.24372115,25.43514404
2025/6/5,19.8853675,25.50919356
2025/6/6,19.94194312,24.83614225
2025/6/7,19.92284903,25.33668879
2025/6/8,20.01426503,26.42052335
2025/6/9,20.08716637,26.77188055
2025/6/10,20.86406068,27.11176591
2025/6/11,19.70935399,26.9903115
2025/6/12,19.28843415,27.23807817
2025/6/13,20.3532523,27.36785001
2025/6/14,19.44549624,28.19237948
2025/6/15,19.65476241,26.46042092
2025/6/16,19.37295873,25.65133057
2025/6/17,19.42858078,26.34428489
2025/6/18,19.65985567,26.00325928
2025/6/19,20.09806511,26.50406383
2025/6/20,20.61356011,26.59710083
2025/6/21,20.60184096,27.09445412
2025/6/22,21.01740477,26.48285411
2025/6/23,21.37006392,26.75258789
2025/6/24,21.38795634,27.69869385
2025/6/25,22.23159061,29.10404219
2025/6/26,21.95237736,29.25287365
2025/6/27,22.3542035,29.47437578
2025/6/28,21.74754536,29.58420299
2025/6/29,22.29811061,28.65543657
2025/6/30,22.5310917,29.64868941
2025/7/1,22.2821507,30.04906616
2025/7/2,22.25644817,29.25735141
2025/7/3,22.30325302,29.39066883
2025/7/4,22.72389423,29.72775491
2025/7/5,23.02760477,29.67136397
2025/7/6,23.28200129,29.88384954
2025/7/7,23.66663652,30.0244468
2025/7/8,23.71668178,30.60108476
2025/7/9,22.93602033,30.59726729
2025/7/10,22.40294443,30.59084195
2025/7/11,23.18882914,30.5454318
2025/7/12,22.97934975,30.27166138
2025/7/13,23.69908305,29.56925493
2025/7/14,24.16247899,29.21755649
2025/7/15,23.97508838,30.01641513
2025/7/16,24.30150242,30.17289262
2025/7/17,24.47669511,30.45911421
2025/7/18,24.26567795,31.31536532
2025/7/19,23.68877207,31.79056286
2025/7/20,24.04007497,31.74921709
2025/7/21,24.75966083,31.51340221
2025/7/22,24.13977392,31.34223744
2025/7/23,24.01430109,31.15604415
2025/7/24,24.19199227,30.19780051
2025/7/25,23.96611503,29.8887601
2025/7/26,24.34178522,30.2050415
2025/7/27,24.72745211,30.14311301
2025/7/28,24.51521979,30.35686368
2025/7/29,24.16954005,30.21841653
2025/7/30,24.73838097,30.2823453
2025/7/31,24.52898441,30.39824274
2025/8/1,24.39046036,30.50330367
2025/8/2,24.32358287,30.31649725
2025/8/3,24.45448624,30.93311601
2025/8/4,24.83671376,30.69244607
2025/8/5,24.78764506,31.12772383
2025/8/6,25.09651545,31.05539717
2025/8/7,24.15960242,30.79134521
2025/8/8,24.40051293,30.57865712
2025/8/9,25.15952236,30.28175715
2025/8/10,25.27355624,30.6395924
2025/8/11,24.95490675,30.09779719
2025/8/12,24.13033606,30.03215665
2025/8/13,23.6085255,30.15240423
2025/8/14,23.43570327,30.12713013
2025/8/15,23.61108581,29.87264682
2025/8/16,23.688801,29.8643821
2025/8/17,23.40522413,29.19925426
2025/8/18,22.81693202,28.9479753
2025/8/19,22.84862275,28.6681402
2025/8/20,22.67141153,28.9307828
2025/8/21,22.47936837,28.79319846
2025/8/22,22.97503884,28.68376243
2025/8/23,23.16057224,28.42109486
2025/8/24,22.46340055,28.84691495
2025/8/25,22.48610761,29.14440585
2025/8/26,22.76943399,28.72113259
2025/8/27,21.76985965,28.20629827
2025/8/28,21.84966074,28.40938998
2025/8/29,21.41992766,28.25334251
2025/8/30,20.76595855,28.04336215
2025/8/31,20.34793035,28.13959794
2025/9/1,19.83488904,27.95719715
2025/9/2,21.18191275,28.21084539
2025/9/3,20.52412656,27.6648443
2025/9/4,20.4350945,26.20880626
2025/9/5,19.78351052,26.95133501
2025/9/6,20.17541607,26.75882735
2025/9/7,20.24396727,27.15330866
2025/9/8,18.97510265,27.75422474
2025/9/9,18.6377768,26.68597634
2025/9/10,18.09675721,25.53795499
2025/9/11,17.27021992,25.7010437
2025/9/12,16.57790805,25.09824663
2025/9/13,16.18695132,23.99835982
2025/9/14,16.04853428,23.84267578
2025/9/15,15.46440683,23.97939453
2025/9/16,15.98042975,23.62365112
2025/9/17,16.63294432,23.93900868
2025/9/18,16.78331196,24.33975997
2025/9/19,17.40398599,24.5444913
2025/9/20,16.32434066,24.75487948
2025/9/21,15.24843076,24.1002164
2025/9/22,14.78180708,23.48878007
2025/9/23,14.10233162,23.53938932
2025/9/24,13.82449523,22.78736406
2025/9/25,14.37966626,22.89155939
2025/9/26,14.57356742,23.2625172
2025/9/27,15.96053506,23.47344638
2025/9/28,13.24189128,23.16639793
2025/9/29,13.07319407,23.35060758
2025/9/30,13.30593341,22.87903054
2025/10/1,12.70578106,22.85966852
2025/10/2,12.08240563,22.26681463
2025/10/3,11.66679664,21.53032005
2025/10/4,12.26623004,21.60498269
2025/10/5,10.09472284,21.39328225
2025/10/6,10.48130723,21.58838945
2025/10/7,11.33206121,20.82764449
2025/10/8,12.2148099,20.56059071
2025/10/9,11.38693618,21.38393832
2025/10/10,11.03073857,21.20403442
2025/10/11,9.10383491,19.95712225
2025/10/12,8.360807186,17.88058694
2025/10/13,9.001810287,18.19100342
2025/10/14,9.525190319,18.24079423
2025/10/15,9.418819913,18.85850608
2025/10/16,9.689607932,18.67740922
2025/10/17,9.521966949,18.99777444
2025/10/18,9.956444916,18.1709173
2025/10/19,9.654135409,18.38011808
2025/10/20,7.062457434,18.35100985
2025/10/21,6.371816501,17.60267168
2025/10/22,6.211954726,17.34154386
2025/10/23,5.573724762,17.46608609
2025/10/24,4.711435927,17.74468939
2025/10/25,7.239508929,17.40040117
2025/10/26,7.079976902,17.06213878
2025/10/27,4.662041047,16.35746294
2025/10/28,4.519115735,16.15426025
2025/10/29,5.520496557,16.7996238
2025/10/30,3.950040981,17.17604426
2025/10/31,5.100971807,16.92850231
2025/11/1,5.649595028,16.4887662
2025/11/2,5.121625866,16.88335016
2025/11/3,3.651640498,16.3866849
2025/11/4,1.873794595,14.4896956
2025/11/5,1.953018228,14.24147394
2025/11/6,5.162608199,15.2235629
2025/11/7,4.726988399,15.71472112
2025/11/8,2.303272436,14.29268244
2025/11/9,1.310322392,13.7095803
2025/11/10,-1.060276735,12.48636086
2025/11/11,-0.164930626,12.68274148
2025/11/12,1.766788869,13.06281572
2025/11/13,1.863428527,13.28188477
2025/11/14,1.878574758,13.08605902
2025/11/15,1.293380381,13.19171919
2025/11/16,1.392659215,13.89966875
2025/11/17,0.839738167,14.31736839
2025/11/18,-0.334976553,12.52819769
2025/11/19,-3.349439111,12.19151389
2025/11/20,-2.424131478,11.42857722
2025/11/21,-4.357016586,11.10845892
2025/11/22,-4.141101946,11.21034324
2025/11/23,-4.812215196,11.00843894
2025/11/24,-4.674710123,10.84370228
2025/11/25,-4.534201644,10.84599665
2025/11/26,-3.689604682,10.90278431
2025/11/27,-5.155203842,10.39868386
2025/11/28,-5.430960678,10.02376432
2025/11/29,-4.381158764,10.42512595
2025/11/30,-2.576122096,10.83533492
2025/12/1,-4.601628846,10.78464522
2025/12/2,-4.82435485,10.85342629
2025/12/3,-4.568217647,10.93332131
2025/12/4,-5.011900429,10.7494529
2025/12/5,-7.107962234,10.43632036
2025/12/6,-6.37106022,9.545309726
2025/12/7,-7.507880035,8.792366167
2025/12/8,-7.813760495,8.306190629
2025/12/9,-6.999470659,7.600363437
2025/12/10,-7.514238789,7.794089023
2025/12/11,-9.61843551,6.962759677
2025/12/12,-9.879103187,7.557386364
2025/12/13,-10.01928866,7.608273038
2025/12/14,-8.798179884,7.888404985
2025/12/15,-7.218607677,7.730057595
2025/12/16,-8.293913566,6.791331343
2025/12/17,-10.49302669,6.250717995
2025/12/18,-11.2034016,6.082430198
2025/12/19,-10.70627204,6.163842773
2025/12/20,-12.49541063,6.766828502
2025/12/21,-11.99948413,6.1148038
2025/12/22,-9.568577516,6.07783869
2025/12/23,-11.78305506,6.492503218
