Date,city_0,city_1
2025/8/31,20.02289873,26.50560358
2025/9/1,19.91511857,26.33310158
2025/9/2,19.83019171,26.59328058
2025/9/3,19.7071924,26.71909901
2025/9/4,19.31406258,26.66410079
2025/9/5,19.17961719,26.91401478
2025/9/6,19.11397983,27.00573398
2025/9/7,17.44178776,26.65205744
2025/9/8,17.42828314,25.50558139
2025/9/9,18.40716101,25.4534102
2025/9/10,19.20138336,25.39494407
2025/9/11,18.03320891,24.77800348
2025/9/12,17.20308283,25.49389593
2025/9/13,17.23639653,25.45519687
2025/9/14,17.72794078,25.13526722
2025/9/15,17.39199139,24.85549594
2025/9/16,16.34956721,23.94326172
2025/9/17,16.42600581,23.75087058
2025/9/18,16.58825113,24.27488237
2025/9/19,15.53663917,24.31956843
2025/9/20,15.20896202,23.66925271
2025/9/21,15.61686156,23.67320612
2025/9/22,14.8710381,23.99864835
2025/9/23,15.11175799,24.82657637
2025/9/24,15.44085281,24.30560247
2025/9/25,13.26178438,23.43842884
2025/9/26,13.66234503,22.84580522
2025/9/27,14.47910957,22.27412498
2025/9/28,14.95429719,22.72435636
2025/9/29,13.79122632,22.37364835
2025/9/30,14.64845597,22.00729037
2025/10/1,14.73046225,21.36128041
2025/10/2,14.05769392,20.68815419
2025/10/3,12.67632129,21.38837724
2025/10/4,12.89249989,21.83867243
2025/10/5,12.78401426,21.42886297
2025/10/6,11.63783387,21.60817871
2025/10/7,11.50754125,20.26324407
2025/10/8,10.27152266,19.53140203
2025/10/9,10.93195912,19.34873491
2025/10/10,10.05311787,19.82818825
2025/10/11,11.18900353,20.6285922
2025/10/12,8.905792474,20.38325029
2025/10/13,7.73427021,18.94654929
2025/10/14,8.117084691,18.0037864
2025/10/15,10.53633439,17.21968994
2025/10/16,9.336967805,16.95264726
2025/10/17,8.376147223,17.36854914
2025/10/18,9.704291247,17.50209406
2025/10/19,9.8160918,18.10510753
2025/10/20,9.794350205,18.28820745
2025/10/21,9.114753862,18.16242509
2025/10/22,8.800219885,18.52175848
2025/10/23,6.199060059,17.6269387
2025/10/24,6.384763088,16.29331776
2025/10/25,6.016585551,16.82677057
2025/10/26,7.481132844,17.21287065
2025/10/27,6.745143187,17.49625688
2025/10/28,5.768938179,17.25064586
2025/10/29,6.47178852,17.07120805
2025/10/30,6.2934755,17.17982289
2025/10/31,5.592070186,17.45625666
2025/11/1,6.699990647,16.8219266
2025/11/2,4.537990263,16.24466719
2025/11/3,4.905050144,16.54989014
2025/11/4,5.20051975,15.67820823
2025/11/5,3.336831863,15.16370406
2025/11/6,2.306316267,14.94656871
2025/11/7,1.208980649,14.12526578
2025/11/8,0.627006075,13.97198708
2025/11/9,1.900841889,13.70230047
2025/11/10,2.629341264,13.8550465
2025/11/11,2.450221708,14.27748469
2025/11/12,1.405096515,13.04547341
2025/11/13,0.600982111,12.74061945
2025/11/14,-0.200851797,12.88459584
2025/11/15,0.575492403,12.37372048
2025/11/16,1.179464206,12.22299416
2025/11/17,0.695841841,13.0888916
2025/11/18,0.334574355,13.22421764
2025/11/19,-1.003755406,12.63621049
2025/11/20,-2.673420854,12.72234775
2025/11/21,-4.568173257,11.67898227
2025/11/22,-2.631446501,11.52820878
2025/11/23,-3.462977977,11.62069647
2025/11/24,-4.566165042,10.63281472
2025/11/25,-4.088258183,10.45019198
2025/11/26,-3.93170816,11.43293291
2025/11/27,-4.247702225,10.58161177
2025/11/28,-5.51793419,10.12919145
2025/11/29,-5.344521421,9.676124711
2025/11/30,-3.841951603,10.15453769
2025/12/1,-3.568195452,9.366657049
2025/12/2,-6.518500945,8.981475275
2025/12/3,-5.995519227,8.409220748
2025/12/4,-6.393426038,9.029656982
2025/12/5,-7.008044117,8.652373713
2025/12/6,-8.128762144,7.798844216
2025/12/7,-7.460364166,7.771231357
2025/12/8,-7.358041104,8.086000755
2025/12/9,-7.780405178,8.053763095
2025/12/10,-8.026577798,7.887026145
2025/12/11,-8.9730139,7.907059548
2025/12/12,-9.7515193,8.297579124
2025/12/13,-9.865591232,8.276449862
2025/12/14,-9.511414922,8.177933572
2025/12/15,-10.06454087,7.648223322
2025/12/16,-11.73015065,6.734679621
2025/12/17,-11.16610258,5.947104159
2025/12/18,-12.04880886,5.564580189
2025/12/19,-11.20379813,6.029515492
2025/12/20,-8.755158818,6.681185081
2025/12/21,-9.548217536,6.976639626
2025/12/22,-11.15243011,7.420021196
2025/12/23,-12.21934386,6.640596702
2025/12/24,-12.86747401,5.234790594
